Tanggal;Ref Id;Kode Produk;Nama Produk;Harga Modal;Harga Jual;Profit;Message;Status
30/09/2024 20:07;l54e5609h46a1987;ff30;Free Fire 30 Diamond;4871;4931;60;TransaksiSukses;Sukses
30/09/2024 20:07;vz1liz0wkot51435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 20:07;w07tbo09w6np70524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
30/09/2024 20:06;oz1lin0whozq5819;tsel16;Telkomsel 16.000;16050;16882;832;TransaksiSukses;Sukses
30/09/2024 20:05;bq7tax09h7lt1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 20:05;ue4e4e09gzrv2372;gopay100;Go Pay 100.000;100250;100326;76;TransaksiSukses;Sukses
30/09/2024 20:04;077tap09e4vv1481;dana800;DANA 800.000;800090;800163;73;TransaksiSukses;Sukses
30/09/2024 20:04;7u1li00w8ajp5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 20:04;gz7tag09g0ym3757;mini-tsel4;Telkomsel Data Mini 4 GB / 1 Hari;11660;12521;861;TransaksiSukses;Sukses
30/09/2024 20:04;co4e4209s07c1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
30/09/2024 20:03;j91lhn0wp6ar70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 20:03;pr1lhk0w4ncf1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
30/09/2024 20:01;ne1lh90wphfn1445;dana14;DANA 14.000;14090;14150;60;TransaksiSukses;Sukses
30/09/2024 20:01;tr1lh60wq54d70523;dana10;DANA 10.000;10105;10175;0;TransaksiGagal;Gagal
30/09/2024 19:59;km4e2t091hzc5875;tsel45;Telkomsel 45.000;44625;44709;84;TransaksiSukses;Sukses
30/09/2024 19:57;3c7t8f095q8e69860;ml2010;MOBILELEGEND - 2010 Diamond;460600;460706;106;TransaksiSukses;Sukses
30/09/2024 19:56;0g1lfz0wypzz6380;v-sf3;Voucher Smartfren Data 3 GB / 5 Hari;10955;11016;61;TransaksiSukses;Sukses
30/09/2024 19:56;sh1lft0wr99580412;m-axis2500-2;Axis Data Mini 2.5 GB 2 Hari;8705;9191;486;TransaksiSukses;Sukses
30/09/2024 19:54;gw4e1709hnq973648;gopay45;Go Pay 45.000;45265;45385;120;TransaksiSukses;Sukses
30/09/2024 19:53;aj1let0wn1c11400;d-xl1;XL Data 1 GB 30 Hari;6625;7216;591;TransaksiSukses;Sukses
30/09/2024 19:52;zw4e0m09x1z64428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 19:52;107t7109mpti74350;dana23;DANA 23.000;23150;23210;60;TransaksiSukses;Sukses
30/09/2024 19:51;c04e0209e37q5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 19:51;nd4e0009e0j22949;isat100;Indosat 100.000;96615;98245;1630;TransaksiSukses;Sukses
30/09/2024 19:50;b67t6l091gba4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 19:50;jq1le20wmj5i5396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10191;156;TransaksiSukses;Sukses
30/09/2024 19:49;5g1ldy0wwwt21464;dana40;DANA 40.000;40090;40160;70;TransaksiSukses;Sukses
30/09/2024 19:49;bx7t6509wi571468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 19:48;jz7t5w09khex5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 19:47;c31ld50wnbc75846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 19:47;cc7t5s09x67b2949;isat100;Indosat 100.000;96615;98245;1630;TransaksiSukses;Sukses
30/09/2024 19:47;yi7t5q09hh05816;tsel15;Telkomsel 15.000;14995;15056;61;TransaksiSukses;Sukses
30/09/2024 19:45;d71lcj0we6476634;xcf-xls;XL Xtra Combo Flex S;19540;20047;507;TransaksiSukses;Sukses
30/09/2024 19:45;3v7t5409h14m2024;ff60;Free Fire 60 Diamond;7641;8243;602;TransaksiSukses;Sukses
30/09/2024 19:44;tt7t4x09jc852039;ff75;Free Fire 75 Diamond;9818;9898;80;TransaksiSukses;Sukses
30/09/2024 19:44;ml7t4t09r7l65775;tri40;Three 40.000;38975;39149;174;TransaksiSukses;Sukses
30/09/2024 19:43;b77t4h099whp5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 19:43;tg1lbn0wrjry3026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12322;12621;299;TransaksiSukses;Sukses
30/09/2024 19:42;xy7t4809cqbr82259;harian-xll-5;XL Data Paket Harian L 5 Hari;16510;16790;280;TransaksiSukses;Sukses
30/09/2024 19:42;sm4dxa09myh770524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
30/09/2024 19:41;6u4dx809a7u574449;dana43;DANA 43.000;43105;43165;60;TransaksiSukses;Sukses
30/09/2024 19:41;da1lb40witpq56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:41;117t3q09ozox74455;dana53;DANA 53.000;53090;53171;81;TransaksiSukses;Sukses
30/09/2024 19:41;pw1lay0wgaua5860;tsel35;Telkomsel 35.000;34720;34783;63;TransaksiSukses;Sukses
30/09/2024 19:40;v37t3f09wihc70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 19:40;d61lan0w94xa1352;d-sf3-5;Smartfren Data 3 GB / 5 Hari;10805;10866;61;TransaksiSukses;Sukses
30/09/2024 19:38;y27t2s09kkr856396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:35;jc7t1s09iffp5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 19:35;7j7t1q09bky868532;m-axis6-3;Axis Data Mini 6 GB 3 Hari;14310;14646;336;TransaksiSukses;Sukses
30/09/2024 19:35;lr7t1m09yb8k56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:34;jy7t1h091shp5816;tsel15;Telkomsel 15.000;14995;15056;61;TransaksiSukses;Sukses
30/09/2024 19:34;uy1l8p0wmfcx5801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
30/09/2024 19:33;7v4duj096rju889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
30/09/2024 19:32;d47t0r097nax5816;tsel15;Telkomsel 15.000;14995;15056;61;TransaksiSukses;Sukses
30/09/2024 19:31;9u4du309ce1j5463;tp-tri10;Three Pulsa Transfer 10.000;10280;10374;94;TransaksiSukses;Sukses
30/09/2024 19:31;qr4dtw099d6b65250;xl50;Xl 50.000;49120;49830;710;TransaksiSukses;Sukses
30/09/2024 19:30;o04dtq09rjx256396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:30;874dtl09j7z374521;500dana25;DANA 25.000 Admin 500;24590;24695;105;TransaksiSukses;Sukses
30/09/2024 19:30;404dtk093nwn5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 19:29;zv1l7i0wrcgq1353;d-sf3-7;Smartfren 3 GB / 7 Hari;11155;11566;411;TransaksiSukses;Sukses
30/09/2024 19:29;b67szs09gcai2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
30/09/2024 19:29;iy1l7d0wvmge5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 19:28;ih1l710w7mmh5905;tsel70;Telkomsel 70.000;69375;69452;77;TransaksiSukses;Sukses
30/09/2024 19:27;zd4dsv09sgio86264;av-jkt-tri1-3;Aktivasi Voucher Tri Happy 1 GB 3 Hari (Jaya);6845;6992;147;TransaksiSukses;Sukses
30/09/2024 19:26;wy7syv09i45i4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 19:26;ip4dsh09ybj62039;ff75;Free Fire 75 Diamond;9818;9898;80;TransaksiSukses;Sukses
30/09/2024 19:26;e64dsa09pvui2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
30/09/2024 19:25;1j7syl09sg58926;b-axis8;Axis Data BRONET 8 GB 30 Hari;37825;37889;64;TransaksiSukses;Sukses
30/09/2024 19:25;0e7syh09o7id70524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
30/09/2024 19:25;0i4dry09djhj2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
30/09/2024 19:24;qc7sy709if9d1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 19:24;l77sy209ggrf69136;tpas-tsel5;Telkomsel Telepon Pas 5.000;4800;4910;0;TransaksiGagal;Gagal
30/09/2024 19:24;qo1l5j0wgcwh881;axis15;Axis 15.000;14941;15027;86;TransaksiSukses;Sukses
30/09/2024 19:23;yz1l5c0wlzku66874;tsel20;Telkomsel 20.000;19815;19942;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 19:23;z64drl09p92q66512;ml54;MOBILELEGEND - 54 Diamond;13893;13954;61;TransaksiSukses;Sukses
30/09/2024 19:23;ei1l580wthz2883;axis20;Axis 20.000;21010;21072;62;TransaksiSukses;Sukses
30/09/2024 19:23;ys7sxq09b2gc70907;tlp-tsel50-225;Telkomsel Telepon 50 Menit All + 225 Menit Sesama 7 Hari;20750;20872;122;TransaksiSukses;Sukses
30/09/2024 19:22;yl1l520we3q85364;tp-axis20;Axis Pulsa Transfer 20.000;19656;20122;466;TransaksiSukses;Sukses
30/09/2024 19:22;2v7sxo091b4t2762;hp-tri3-3;Tri Data Happy 3 GB 3 Hari;10218;10279;61;TransaksiSukses;Sukses
30/09/2024 19:22;fe7sxi099zhl74441;dana29;DANA 29.000;29090;29165;75;TransaksiSukses;Sukses
30/09/2024 19:21;x37sxg09paln1469;dana500;DANA 500.000;500000;500190;190;TransaksiSukses;Sukses
30/09/2024 19:21;gd1l4m0w3cew2776;hp-tri7;Tri Data Happy 7 GB 30 Hari;29470;29548;78;TransaksiSukses;Sukses
30/09/2024 19:20;mo4dqo09l9jp66426;ml56;MOBILELEGEND - 56 Diamond;15500;14436;0;HargasellerlebihbesardariketentuanhargaBuyer;Gagal
30/09/2024 19:19;5c4dqj0930xh66426;ml56;MOBILELEGEND - 56 Diamond;15500;14436;0;HargasellerlebihbesardariketentuanhargaBuyer;Gagal
30/09/2024 19:19;fp1l420weja91480;dana80;DANA 80.000;80090;80161;71;TransaksiSukses;Sukses
30/09/2024 19:18;mu1l400wbkk41435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 19:17;0r7swg09g2ib86304;av-ksmp-tri3-3;Aktivasi Voucher Tri Happy 3 GB 3 Hari (Kalisumapa);10525;10646;121;TransaksiSukses;Sukses
30/09/2024 19:16;b27sw709o1vg5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 19:16;n77sw509b85h585;av-hs-xl4-10;Aktivasi Voucher XL XTRA HotRod Special 4 GB 10 Hari;15155;15232;77;TransaksiSukses;Sukses
30/09/2024 19:16;mj4dpk09d06i5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 19:15;a07svs09rfyu1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 19:15;ud1l2w0wglwr1434;dana1;DANA 1.000;1080;1160;80;TransaksiSukses;Sukses
30/09/2024 19:14;8l7svm098qg466874;tsel20;Telkomsel 20.000;19815;19942;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 19:14;zz1l2r0wvbtu5489;tp-tri30;Three Pulsa Transfer 30.000;29365;29428;63;TransaksiSukses;Sukses
30/09/2024 19:14;567svf09tuw71279;cwj-isat2500;Indosat Data CWJ Freedom Internet Harian 2.5 GB 5 Hari;12510;12571;61;TransaksiSukses;Sukses
30/09/2024 19:13;dd1l290wvfp71435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 19:13;ro7sv009dc2670529;dana120;DANA 120.000;120090;120211;121;TransaksiSukses;Sukses
30/09/2024 19:12;1o1l230wkrdk3026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12322;12621;299;TransaksiSukses;Sukses
30/09/2024 19:12;p74do709jgqv5894;tsel60;Telkomsel 60.000;59525;59616;91;TransaksiSukses;Sukses
30/09/2024 19:12;uf1l1y0w7fnw5500;tp-tri80;Three Pulsa Transfer 80.000;75547;75615;68;TransaksiSukses;Sukses
30/09/2024 19:11;g41l1n0w8ey05762;tri10;Three 10.000;10324;10376;52;TransaksiSukses;Sukses
30/09/2024 19:10;sv4dnh09wfvc66874;tsel20;Telkomsel 20.000;19815;19942;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 19:09;qr4dnb09o1zp4325;ovo10;OVO 10.000;10420;10515;95;TransaksiSukses;Sukses
30/09/2024 19:09;807str09buvc56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:09;dk1l0p0wkjcz56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:08;nc1l0m0wxsde1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
30/09/2024 19:08;yg4dmx09kzvc4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
30/09/2024 19:08;js7stg0960b13199;kvncl06;K-Vision & GOL Paket CLING (CL06) 180 Hari;95337;95605;268;TransaksiSukses;Sukses
30/09/2024 19:08;sx1l0b0w940h66874;tsel20;Telkomsel 20.000;19815;19942;0;SellerinitelahdiblokirolehAnda;Gagal
30/09/2024 19:07;zm7st009gqly1361;d-tri1500;Tri Data 1.5 GB 14 Hari;8910;9061;151;TransaksiSukses;Sukses
30/09/2024 19:06;do1kzs0wmwyh5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 19:05;nl4dm109aabg56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 19:05;6v1kze0wew2t5768;tri20;Three 20.000;19590;19727;137;TransaksiSukses;Sukses
30/09/2024 19:05;hg1kzb0wxipp5769;tri200;Three 200.000;195117;195492;375;TransaksiSukses;Sukses
30/09/2024 19:05;e64dly092bp5765;tri15;Three 15.000;14800;14879;79;TransaksiSukses;Sukses
30/09/2024 19:05;k17ssc09zy8670434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
30/09/2024 19:05;hz7ss909r3863031;jabo-isat7-7;Indosat Data Jabodetabek Freedom Internet Harian 7 GB 7 Hari;22515;22577;62;TransaksiSukses;Sukses
30/09/2024 19:05;y11kz20wsega5772;tri30;Three 30.000;29260;29403;143;TransaksiSukses;Sukses
30/09/2024 19:04;fl7ss009eoyu2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
30/09/2024 19:04;1o1kyx0wwfg768316;ff25;Free Fire 25 Diamond;3823;4159;336;TransaksiSukses;Sukses
30/09/2024 19:04;1z1kyu0wad9i5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 19:04;cg1kyr0w8j0v65949;tp-isat10;Indosat Pulsa Transfer 10.000;10130;10191;61;TransaksiSukses;Sukses
30/09/2024 19:04;ym7srr09ffps4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
30/09/2024 19:03;zn1kyl0wruoj78259;av-ksmp-isat5-5;Aktivasi Voucher Indosat Kalisumapa Freedom Internet Harian 5 GB 5 Hari;17510;17947;0;TransaksiGagal;Gagal
30/09/2024 19:01;zy7sr809xha5801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
30/09/2024 19:01;k91kxv0w15u9889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
30/09/2024 19:01;kw1kxn0w89nu3198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
30/09/2024 19:00;0j7sqv09elgg1435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 19:00;s81kxg0wws31468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 19:00;d37sqs09c0m9885;axis25;Axis 25.000;24920;24987;67;TransaksiSukses;Sukses
30/09/2024 18:59;1b4djv095onc3198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
30/09/2024 18:59;be4djt09m9t881;axis15;Axis 15.000;14941;15027;86;TransaksiSukses;Sukses
30/09/2024 18:59;p34djo09fcw23198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
30/09/2024 18:58;jl4djm09sn915341;tp-axis10;Axis Pulsa Transfer 10.000;10296;10396;100;TransaksiSukses;Sukses
30/09/2024 18:56;hb1kwf0wy33v885;axis25;Axis 25.000;24920;24987;67;TransaksiSukses;Sukses
30/09/2024 18:56;161kwe0w3vnr74453;dana48;DANA 48.000;48100;48165;65;TransaksiSukses;Sukses
30/09/2024 18:56;l94diq09e9u83198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
30/09/2024 18:55;lv1kvv0wuxhr5832;tsel20;Telkomsel 20.000;19845;19942;97;TransaksiSukses;Sukses
30/09/2024 18:55;6n4dic09da6p5341;tp-axis10;Axis Pulsa Transfer 10.000;10296;10396;100;TransaksiSukses;Sukses
30/09/2024 18:54;sp7sp4093gjv5777;tri5;Three 5.000;5495;5586;91;TransaksiSukses;Sukses
30/09/2024 18:54;xt7sp00975zx1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 18:53;a34dhj09rvf65949;tp-isat10;Indosat Pulsa Transfer 10.000;10130;10191;61;TransaksiSukses;Sukses
30/09/2024 18:52;q37sol09yzxe4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 18:52;t54dhf09o9vj1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
30/09/2024 18:52;fu1kv40wc4sa56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:52;ir1kv00w9yq21460;dana300;DANA 300.000;300060;300188;128;TransaksiSukses;Sukses
30/09/2024 18:51;wn4dgu09fhdc4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25175;25563;388;TransaksiSukses;Sukses
30/09/2024 18:51;q21kuj0wefy970905;tlp-tsel20-120;Telkomsel Telepon 20 Menit All + 120 Menit Sesama 3 Hari;10350;10871;521;TransaksiSukses;Sukses
30/09/2024 18:50;zo1ku20wwec55882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 18:49;mh1ktr0wkpzb881;axis15;Axis 15.000;14941;15027;86;TransaksiSukses;Sukses
30/09/2024 18:49;mh7sn909xe7j4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 18:48;ah1ktj0w4lsn5882;tsel50;Telkomsel 50.000;49575;49640;65;TransaksiSukses;Sukses
30/09/2024 18:47;vl7smr09id3v5777;tri5;Three 5.000;5495;5586;91;TransaksiSukses;Sukses
30/09/2024 18:46;574df309sfe54428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 18:46;we4df209fdr356396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:45;4g4des09jmxv6704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
30/09/2024 18:45;i01kse0wdwdf5102;spay50;SHOPEE PAY 50.000;50215;50276;61;TransaksiSukses;Sukses
30/09/2024 18:44;go7sll09imfs3026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12322;12621;299;TransaksiSukses;Sukses
30/09/2024 18:44;u44dej09evzh1935;fcg-isat4;Indosat Data Gift Freedom Combo 4 GB / 30 Hari;25090;25298;208;TransaksiSukses;Sukses
30/09/2024 18:42;v31krg0ws0db79118;cwj-isat2500;Indosat Data CWJ Freedom Internet Harian 2.5 GB 5 Hari;12369;12571;202;TransaksiSukses;Sukses
30/09/2024 18:42;ye1krf0wb7x965713;tp-axis40;Axis Pulsa Transfer 40.000;38802;39364;562;TransaksiSukses;Sukses
30/09/2024 18:41;8n7ski09m0874426;pln200;PLN 200.000;200018;200080;62;TransaksiSukses;Sukses
30/09/2024 18:41;h54ddr09jde35705;tpas-tsel20;Telkomsel Telepon Pas 20.000;20099;20562;463;TransaksiSukses;Sukses
30/09/2024 18:39;h74ddc09jf7w56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:39;0h7sjt09g5nz2400;gopay50;Go Pay 50.000;50265;50326;61;TransaksiSukses;Sukses
30/09/2024 18:39;tz1kqg0werev5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
30/09/2024 18:38;v17sjo0944sl70827;s-tsel7;Telkomsel Telepon Paket Spesial / 7 Hari;17930;17992;0;ProduksedangGangguan(NonAktif);Gagal
30/09/2024 18:38;l01kqe0wm3u85801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
30/09/2024 18:37;hf7sjd09aq745408;tp-isat150;Indosat Pulsa Transfer 150.000;141397;142949;1552;TransaksiSukses;Sukses
30/09/2024 18:37;gp4dco095k1e1435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 18:37;in4dcl09lw9q2762;hp-tri3-3;Tri Data Happy 3 GB 3 Hari;10218;10279;61;TransaksiSukses;Sukses
30/09/2024 18:37;bd7sj409suko5294;tlpunli-isat;Indosat Telepon Unlimited Sesama 30 Hari;9595;9671;76;TransaksiSukses;Sukses
30/09/2024 18:35;zv7sis09na5c56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:35;6u1kpb0w338177082;jb-tsel3-5;Telkomsel Data 3 GB 5 Hari (Jawa Barat);13010;13271;261;TransaksiSukses;Sukses
30/09/2024 18:34;hi4dbh09bj9c78445;av-ksmp-isat5-5;Aktivasi Voucher Indosat Kalisumapa Freedom Internet Harian 5 GB 5 Hari;17535;17947;0;TransaksiGagal;Gagal
30/09/2024 18:33;427si3092czr1435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
30/09/2024 18:33;y84dba09pv6b70524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
30/09/2024 18:32;2p7sht09676x3609;ma-tsel15;Telkomsel Tambah Masa Aktif Kartu 15 Hari;5605;5666;61;TransaksiSukses;Sukses
30/09/2024 18:32;v21koa0w60wx5816;tsel15;Telkomsel 15.000;14995;15056;61;TransaksiSukses;Sukses
30/09/2024 18:32;bc1ko60woptz5084;spay150;SHOPEE PAY 150.000;150115;150197;82;TransaksiSukses;Sukses
30/09/2024 18:31;mp7shn09961a5838;tsel22;Telkomsel 22.000;22050;22402;352;TransaksiSukses;Sukses
30/09/2024 18:31;av4dan09kut56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:31;167shb099ehv70639;jabo-isat5-5;Indosat Data Jabodetabek Freedom Internet Harian 5 GB 5 Hari;16995;17057;62;TransaksiSukses;Sukses
30/09/2024 18:30;wi4dae09xscv5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
30/09/2024 18:30;m14dab09qy0w2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
30/09/2024 18:29;ha4d9z09pq663025;jabo-isat1;Indosat Data Jabodetabek Freedom Internet Harian 1 GB 2 Hari;5880;5941;61;TransaksiSukses;Sukses
30/09/2024 18:28;j61knb0wb6lv172;500dana100;DANA 100.000 Admin 500;99590;99706;116;TransaksiSukses;Sukses
30/09/2024 18:27;mg1kn20wfhgy5396;tp-isat10;Indosat Pulsa Transfer 10.000;10060;10191;131;TransaksiSukses;Sukses
30/09/2024 18:26;aa1kmq0wz50l1455;dana200;DANA 200.000;200090;200212;122;TransaksiSukses;Sukses
30/09/2024 18:26;0e7sg209dpn370686;drivermaxim50;Maxim Driver 50.000;51845;52111;266;TransaksiSukses;Sukses
30/09/2024 18:25;lk4d8y094gm46559;wa-tsel1-3;Telkomsel Paket Internet Whatsapp 1 GB 3 Hari;10065;11811;1746;TransaksiSukses;Sukses
30/09/2024 18:25;5f1kmh0wl07156396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:23;e94d8609j56y2762;hp-tri3-3;Tri Data Happy 3 GB 3 Hari;10218;10279;61;TransaksiSukses;Sukses
30/09/2024 18:22;jy1klo0wupue4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 18:22;4p1klm0wjfe34326;ovo100;OVO 100.000;100495;100556;61;TransaksiSukses;Sukses
30/09/2024 18:22;4i4d7o09yqdx1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 18:21;eq7sef09pj2r68879;jtbn-axis3500;Axis Data 3.5 GB 3 Hari (Jatim Bali Nusra);9706;9897;191;TransaksiSukses;Sukses
30/09/2024 18:20;8p1kl40wygrx70905;tlp-tsel20-120;Telkomsel Telepon 20 Menit All + 120 Menit Sesama 3 Hari;10350;10871;521;TransaksiSukses;Sukses
30/09/2024 18:20;2f4d7209ze671468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
30/09/2024 18:18;f24d6i09xx3556396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:18;ip4d6f099cn54422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
30/09/2024 18:17;697sdl09bd9g2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
30/09/2024 18:17;no1kka0wuu3256396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:17;uu7sdd099szq56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
30/09/2024 18:16;804d6009n0cm74476;dana79;DANA 79.000;79090;79171;81;TransaksiSukses;Sukses
30/09/2024 18:15;6p4d5m09c54x4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
30/09/2024 18:15;e14d5k09goi91442;dana125;DANA 125.000;125075;125186;111;TransaksiSukses;Sukses
30/09/2024 18:15;eo1kjs0ww8le74463;dana63;DANA 63.000;63090;63171;81;TransaksiSukses;Sukses
30/09/2024 18:15;ee1kjr0wj19p71025;av-jabo-isat1500;Aktivasi Voucher Indosat Jabodetabek Freedom Internet Harian 1.5 GB 3 Hari;8255;8566;311;TransaksiSukses;Sukses
30/09/2024 18:14;j97scr09h18o5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
30/09/2024 18:13;2x4d5509vowy599;av-jabo-isat1;Aktivasi Voucher Indosat Jabodetabek Freedom Internet Harian 1 GB 2 Hari;5803;6016;213;TransaksiSukses;Sukses
30/09/2024 18:12;bi7sc609ut9j585;av-hs-xl4-10;Aktivasi Voucher XL XTRA HotRod Special 4 GB 10 Hari;15155;15232;77;TransaksiSukses;Sukses
30/09/2024 18:12;i54d4x09x1jp5768;tri20;Three 20.000;19590;19727;137;TransaksiSukses;Sukses
